0.3702	0.002	1.98E-10
0.3704	0.002	9.72E-11
0.3706	0.002	5.10E-11
0.3708	0.002	1.00E-10
0.371	0.002	2.45E-10
0.3712	0.002	5.28E-12
0.3714	0.002	5.33E-10
0.3716	0.002	8.49E-11
0.3718	0.002	8.13E-11
0.372	0.002	5.31E-10
0.3722	0.002	8.12E-11
0.3724	0.002	2.87E-10
0.3726	0.002	1.04E-10
0.3728	0.002	1.51E-10
0.373	0.002	1.25E-10
0.3732	0.002	3.35E-11
0.3734	0.002	2.12E-10
0.3736	0.002	1.82E-10
0.3738	0.002	2.60E-10
0.374	0.002	3.14E-10
0.3742	0.002	3.47E-10
0.3744	0.002	1.86E-10
0.3746	0.002	2.01E-10
0.3748	0.002	2.31E-10
0.375	0.002	3.54E-10
0.3752	0.002	3.26E-11
0.3754	0.002	1.68E-10
0.3756	0.002	1.13E-10
0.3758	0.002	2.57E-10
0.376	0.002	1.03E-10
0.3762	0.002	2.59E-10
0.3764	0.002	2.24E-10
0.3766	0.002	1.31E-10
0.3768	0.002	7.71E-11
0.377	0.002	6.12E-11
0.3772	0.002	5.32E-10
0.3774	0.002	5.43E-11
0.3776	0.002	1.46E-10
0.3778	0.002	6.60E-10
0.378	0.002	2.13E-10
0.3782	0.002	6.46E-10
0.3784	0.002	2.27E-10
0.3786	0.002	5.34E-10
0.3788	0.002	1.82E-10
0.379	0.002	7.65E-11
0.3792	0.002	7.95E-11
0.3794	0.002	3.25E-10
0.3796	0.002	4.23E-10
0.3798	0.002	3.58E-10
0.38	0.002	6.67E-10
0.3802	0.002	2.73E-10
0.3804	0.002	1.95E-10
0.3806	0.002	4.43E-10
0.3808	0.002	3.80E-11
0.381	0.002	2.78E-10
0.3812	0.002	6.28E-11
0.3814	0.002	1.52E-10
0.3816	0.002	4.59E-10
0.3818	0.002	2.96E-10
0.382	0.002	2.26E-10
0.3822	0.002	2.67E-11
0.3824	0.002	5.90E-11
0.3826	0.002	3.70E-10
0.3828	0.002	4.94E-10
0.383	0.002	9.82E-11
0.3832	0.002	6.97E-12
0.3834	0.002	1.16E-10
0.3836	0.002	5.31E-11
0.3838	0.002	3.45E-10
0.384	0.002	8.16E-11
0.3842	0.002	4.16E-11
0.3844	0.002	9.05E-11
0.3846	0.002	4.40E-10
0.3848	0.002	7.15E-11
0.385	0.002	3.24E-10
0.3852	0.002	3.02E-10
0.3854	0.002	5.51E-11
0.3856	0.002	3.48E-10
0.3858	0.002	7.22E-10
0.386	0.002	2.69E-10
0.3862	0.002	2.28E-10
0.3864	0.002	3.17E-10
0.3866	0.002	1.02E-10
0.3868	0.002	8.63E-12
0.387	0.002	2.05E-11
0.3872	0.002	3.04E-10
0.3874	0.002	2.07E-10
0.3876	0.002	4.37E-10
0.3878	0.002	2.85E-10
0.388	0.002	3.68E-10
0.3882	0.002	2.71E-10
0.3884	0.002	4.85E-10
0.3886	0.002	2.62E-10
0.3888	0.002	7.75E-11
0.389	0.002	1.02E-10
0.3892	0.002	9.75E-11
0.3894	0.002	3.05E-10
0.3896	0.002	2.24E-10
0.3898	0.002	2.87E-11
0.39	0.002	3.80E-10
0.3902	0.002	3.12E-10
0.3904	0.002	2.68E-10
0.3906	0.002	2.46E-10
0.3908	0.002	5.74E-10
0.391	0.002	2.19E-10
0.3912	0.002	4.30E-10
0.3914	0.002	5.09E-11
0.3916	0.002	3.76E-10
0.3918	0.002	3.32E-10
0.392	0.002	3.66E-10
0.3922	0.002	3.67E-10
0.3924	0.002	3.17E-10
0.3926	0.002	4.99E-10
0.3928	0.002	4.06E-10
0.393	0.002	3.33E-10
0.3932	0.002	9.32E-11
0.3934	0.002	4.02E-11
0.3936	0.002	9.00E-11
0.3938	0.002	7.58E-11
0.394	0.002	5.32E-11
0.3942	0.002	2.24E-10
0.3944	0.002	9.43E-11
0.3946	0.002	1.42E-10
0.3948	0.002	4.77E-10
0.395	0.002	2.32E-10
0.3952	0.002	1.82E-10
0.3954	0.002	3.49E-10
0.3956	0.002	2.39E-10
0.3958	0.002	1.08E-10
0.396	0.002	1.27E-10
0.3962	0.002	3.55E-10
0.3964	0.002	1.31E-10
0.3966	0.002	2.24E-10
0.3968	0.002	3.16E-10
0.397	0.002	2.85E-10
0.3972	0.002	6.87E-11
0.3974	0.002	2.70E-10
0.3976	0.002	2.79E-11
0.3978	0.002	2.47E-10
0.398	0.002	9.29E-11
0.3982	0.002	1.51E-10
0.3984	0.002	6.09E-10
0.3986	0.002	2.69E-10
0.3988	0.002	2.58E-10
0.399	0.002	1.47E-10
0.3992	0.002	3.19E-10
0.3994	0.002	4.35E-11
0.3996	0.002	2.71E-10
0.3998	0.002	1.04E-11
0.4	0.002	4.44E-10
0.4002	0.002	3.90E-11
0.4004	0.002	2.90E-10
0.4006	0.002	5.85E-10
0.4008	0.002	3.27E-10
0.401	0.002	3.03E-10
0.4012	0.002	5.67E-10
0.4014	0.002	1.54E-10
0.4016	0.002	3.64E-10
0.4018	0.002	2.66E-12
0.402	0.002	4.51E-10
0.4022	0.002	6.13E-11
0.4024	0.002	3.66E-10
0.4026	0.002	1.86E-10
0.4028	0.002	2.71E-10
0.403	0.002	5.21E-10
0.4032	0.002	2.97E-10
0.4034	0.002	3.75E-10
0.4036	0.002	7.78E-11
0.4038	0.002	1.91E-10
0.404	0.002	1.97E-10
0.4042	0.002	3.45E-10
0.4044	0.002	1.28E-10
0.4046	0.002	1.43E-10
0.4048	0.002	1.79E-10
0.405	0.002	3.78E-10
0.4052	0.002	3.88E-10
0.4054	0.002	8.81E-11
0.4056	0.002	2.40E-10
0.4058	0.002	2.27E-10
0.406	0.002	2.99E-10
0.4062	0.002	4.91E-10
0.4064	0.002	3.27E-10
0.4066	0.002	8.75E-11
0.4068	0.002	3.07E-10
0.407	0.002	3.84E-10
0.4072	0.002	2.07E-10
0.4074	0.002	4.58E-10
0.4076	0.002	6.26E-11
0.4078	0.002	1.59E-11
0.408	0.002	1.46E-10
0.4082	0.002	1.03E-10
0.4084	0.002	1.81E-10
0.4086	0.002	2.08E-10
0.4088	0.002	9.20E-12
0.409	0.002	3.74E-10
0.4092	0.002	8.08E-11
0.4094	0.002	2.96E-10
0.4096	0.002	4.05E-10
0.4098	0.002	3.02E-10
0.41	0.002	1.16E-10
0.4102	0.002	1.84E-10
0.4104	0.002	1.04E-10
0.4106	0.002	6.45E-10
0.4108	0.002	2.29E-10
0.411	0.002	4.18E-10
0.4112	0.002	1.58E-10
0.4114	0.002	1.89E-10
0.4116	0.002	3.28E-10
0.4118	0.002	8.01E-11
0.412	0.002	2.05E-10
0.4122	0.002	2.27E-10
0.4124	0.002	1.41E-10
0.4126	0.002	2.52E-10
0.4128	0.002	6.70E-10
0.413	0.002	1.55E-10
0.4132	0.002	2.99E-10
0.4134	0.002	5.04E-10
0.4136	0.002	1.78E-11
0.4138	0.002	2.94E-10
0.414	0.002	6.28E-11
0.4142	0.002	5.39E-10
0.4144	0.002	6.15E-11
0.4146	0.002	7.97E-11
0.4148	0.002	3.84E-11
0.415	0.002	4.79E-10
0.4152	0.002	1.73E-10
0.4154	0.002	1.82E-10
0.4156	0.002	4.66E-10
0.4158	0.002	1.90E-10
0.416	0.002	2.89E-11
0.4162	0.002	1.77E-10
0.4164	0.002	3.23E-10
0.4166	0.002	5.59E-11
0.4168	0.002	1.61E-10
0.417	0.002	6.36E-10
0.4172	0.002	3.52E-10
0.4174	0.002	4.06E-10
0.4176	0.002	1.88E-10
0.4178	0.002	4.24E-10
0.418	0.002	1.55E-10
0.4182	0.002	1.68E-10
0.4184	0.002	1.06E-10
0.4186	0.002	2.96E-10
0.4188	0.002	1.82E-10
0.419	0.002	3.87E-10
0.4192	0.002	5.85E-10
0.4194	0.002	1.53E-11
0.4196	0.002	3.46E-10
0.4198	0.002	4.24E-10
0.42	0.002	1.48E-10
0.4202	0.002	2.22E-10
0.4204	0.002	8.99E-12
0.4206	0.002	1.27E-10
0.4208	0.002	4.76E-10
0.421	0.002	2.30E-10
0.4212	0.002	2.19E-10
0.4214	0.002	4.72E-10
0.4216	0.002	2.20E-10
0.4218	0.002	1.46E-10
0.422	0.002	5.14E-10
0.4222	0.002	5.10E-13
0.4224	0.002	1.62E-10
0.4226	0.002	1.78E-10
0.4228	0.002	1.86E-10
0.423	0.002	1.31E-11
0.4232	0.002	3.44E-11
0.4234	0.002	2.62E-12
0.4236	0.002	1.62E-10
0.4238	0.002	2.24E-10
0.424	0.002	8.43E-12
0.4242	0.002	2.20E-10
0.4244	0.002	3.31E-10
0.4246	0.002	9.33E-11
0.4248	0.002	2.70E-10
0.425	0.002	5.83E-10
0.4252	0.002	3.01E-10
0.4254	0.002	5.97E-10
0.4256	0.002	2.06E-10
0.4258	0.002	6.47E-10
0.426	0.002	4.40E-11
0.4262	0.002	1.38E-10
0.4264	0.002	1.55E-10
0.4266	0.002	1.95E-10
0.4268	0.002	4.63E-10
0.427	0.002	4.30E-10
0.4272	0.002	6.73E-10
0.4274	0.002	2.42E-10
0.4276	0.002	1.99E-10
0.4278	0.002	1.81E-10
0.428	0.002	3.05E-10
0.4282	0.002	8.41E-11
0.4284	0.002	5.31E-11
0.4286	0.002	4.00E-10
0.4288	0.002	1.06E-10
0.429	0.002	3.07E-10
0.4292	0.002	8.53E-11
0.4294	0.002	2.26E-10
0.4296	0.002	1.51E-10
0.4298	0.002	1.39E-10
0.43	0.002	6.94E-11
0.4302	0.002	3.98E-10
0.4304	0.002	2.74E-10
0.4306	0.002	2.93E-10
0.4308	0.002	6.87E-10
0.431	0.002	3.00E-10
0.4312	0.002	4.90E-10
0.4314	0.002	2.08E-10
0.4316	0.002	5.84E-10
0.4318	0.002	2.36E-10
0.432	0.002	2.54E-10
0.4322	0.002	3.11E-10
0.4324	0.002	2.24E-10
0.4326	0.002	3.68E-10
0.4328	0.002	3.58E-10
0.433	0.002	6.16E-10
0.4332	0.002	7.35E-11
0.4334	0.002	3.35E-11
0.4336	0.002	4.03E-11
0.4338	0.002	1.12E-10
0.434	0.002	5.20E-12
0.4342	0.002	8.82E-11
0.4344	0.002	5.44E-10
0.4346	0.002	4.04E-10
0.4348	0.002	1.40E-10
0.435	0.002	1.74E-10
0.4352	0.002	1.84E-10
0.4354	0.002	5.40E-10
0.4356	0.002	2.15E-10
0.4358	0.002	4.30E-10
0.436	0.002	2.59E-10
0.4362	0.002	5.30E-10
0.4364	0.002	4.71E-10
0.4366	0.002	1.91E-10
0.4368	0.002	2.99E-10
0.437	0.002	2.81E-10
0.4372	0.002	1.62E-12
0.4374	0.002	1.74E-10
0.4376	0.002	1.43E-10
0.4378	0.002	6.23E-11
0.438	0.002	8.70E-11
0.4382	0.002	7.55E-12
0.4384	0.002	5.87E-12
0.4386	0.002	3.07E-10
0.4388	0.002	3.06E-10
0.439	0.002	2.26E-10
0.4392	0.002	7.17E-12
0.4394	0.002	1.88E-10
0.4396	0.002	2.54E-11
0.4398	0.002	1.64E-10
0.44	0.002	3.47E-10
0.4402	0.002	2.16E-10
0.4404	0.002	6.99E-10
0.4406	0.002	9.10E-11
0.4408	0.002	4.20E-10
0.441	0.002	3.93E-10
0.4412	0.002	1.35E-10
0.4414	0.002	2.37E-10
0.4416	0.002	1.21E-10
0.4418	0.002	3.59E-10
0.442	0.002	3.78E-11
0.4422	0.002	3.53E-10
0.4424	0.002	1.03E-10
0.4426	0.002	3.27E-10
0.4428	0.002	3.50E-10
0.443	0.002	3.04E-10
0.4432	0.002	2.54E-10
0.4434	0.002	1.80E-11
0.4436	0.002	2.99E-11
0.4438	0.002	9.99E-11
0.444	0.002	9.61E-11
0.4442	0.002	8.18E-11
0.4444	0.002	1.72E-10
0.4446	0.002	7.48E-11
0.4448	0.002	7.15E-12
0.445	0.002	3.54E-10
0.4452	0.002	6.18E-11
0.4454	0.002	1.41E-10
0.4456	0.002	4.17E-10
0.4458	0.002	1.87E-11
0.446	0.002	1.64E-10
0.4462	0.002	3.89E-10
0.4464	0.002	2.04E-10
0.4466	0.002	2.38E-10
0.4468	0.002	5.10E-10
0.447	0.002	1.40E-10
0.4472	0.002	2.00E-10
0.4474	0.002	8.49E-11
0.4476	0.002	1.42E-10
0.4478	0.002	9.75E-11
0.448	0.002	2.06E-10
0.4482	0.002	1.51E-10
0.4484	0.002	3.70E-10
0.4486	0.002	4.66E-10
0.4488	0.002	3.88E-10
0.449	0.002	3.14E-10
0.4492	0.002	2.62E-10
0.4494	0.002	3.39E-10
0.4496	0.002	3.54E-10
0.4498	0.002	1.52E-10
0.45	0.002	1.03E-10
0.4502	0.002	1.54E-10
0.4504	0.002	7.10E-10
0.4506	0.002	2.37E-10
0.4508	0.002	3.58E-10
0.451	0.002	2.47E-10
0.4512	0.002	2.50E-11
0.4514	0.002	3.15E-10
0.4516	0.002	6.11E-11
0.4518	0.002	2.92E-10
0.452	0.002	2.41E-10
0.4522	0.002	2.58E-10
0.4524	0.002	1.27E-10
0.4526	0.002	6.16E-10
0.4528	0.002	2.66E-10
0.453	0.002	3.09E-10
0.4532	0.002	1.32E-10
0.4534	0.002	1.51E-10
0.4536	0.002	1.27E-10
0.4538	0.002	1.37E-10
0.454	0.002	4.93E-11
0.4542	0.002	2.20E-10
0.4544	0.002	2.92E-10
0.4546	0.002	9.68E-11
0.4548	0.002	5.07E-10
0.455	0.002	2.55E-10
0.4552	0.002	2.71E-10
0.4554	0.002	2.12E-10
0.4556	0.002	4.48E-10
0.4558	0.002	1.77E-10
0.456	0.002	1.89E-10
0.4562	0.002	6.11E-10
0.4564	0.002	1.14E-10
0.4566	0.002	2.62E-10
0.4568	0.002	1.01E-10
0.457	0.002	1.34E-10
0.4572	0.002	4.35E-10
0.4574	0.002	3.11E-10
0.4576	0.002	4.35E-10
0.4578	0.002	1.75E-10
0.458	0.002	2.80E-10
0.4582	0.002	3.00E-10
0.4584	0.002	2.43E-10
0.4586	0.002	1.32E-10
0.4588	0.002	1.74E-10
0.459	0.002	1.07E-10
0.4592	0.002	4.68E-10
0.4594	0.002	2.34E-10
0.4596	0.002	7.72E-11
0.4598	0.002	2.51E-10
0.46	0.002	2.72E-10
0.4602	0.002	3.93E-10
0.4604	0.002	2.51E-10
0.4606	0.002	1.37E-10
0.4608	0.002	4.20E-11
0.461	0.002	3.42E-10
0.4612	0.002	3.71E-10
0.4614	0.002	3.20E-10
0.4616	0.002	1.23E-10
0.4618	0.002	3.63E-10
0.462	0.002	2.35E-10
0.4622	0.002	1.37E-10
0.4624	0.002	1.31E-10
0.4626	0.002	3.59E-11
0.4628	0.002	1.22E-10
0.463	0.002	1.93E-10
0.4632	0.002	4.60E-11
0.4634	0.002	1.18E-10
0.4636	0.002	2.21E-10
0.4638	0.002	6.29E-11
0.464	0.002	2.84E-10
0.4642	0.002	1.40E-10
0.4644	0.002	3.74E-10
0.4646	0.002	3.84E-10
0.4648	0.002	1.35E-10
0.465	0.002	2.29E-10
0.4652	0.002	1.52E-10
0.4654	0.002	1.01E-10
0.4656	0.002	3.12E-10
0.4658	0.002	2.54E-10
0.466	0.002	4.73E-11
0.4662	0.002	7.38E-11
0.4664	0.002	2.66E-10
0.4666	0.002	5.85E-10
0.4668	0.002	6.77E-10
0.467	0.002	7.90E-10
0.4672	0.002	1.25E-09
0.4674	0.002	1.03E-09
0.4676	0.002	1.62E-09
0.4678	0.002	1.98E-09
0.468	0.002	1.92E-09
0.4682	0.002	2.44E-09
0.4684	0.002	3.09E-09
0.4686	0.002	3.62E-09
0.4688	0.002	3.17E-09
0.469	0.002	3.64E-09
0.4692	0.002	3.83E-09
0.4694	0.002	4.78E-09
0.4696	0.002	3.84E-09
0.4698	0.002	3.86E-09
0.47	0.002	3.83E-09
0.4702	0.002	3.92E-09
0.4704	0.002	4.31E-09
0.4706	0.002	3.98E-09
0.4708	0.002	4.34E-09
0.471	0.002	3.96E-09
0.4712	0.002	4.41E-09
0.4714	0.002	3.96E-09
0.4716	0.002	3.87E-09
0.4718	0.002	4.40E-09
0.472	0.002	4.30E-09
0.4722	0.002	3.76E-09
0.4724	0.002	3.40E-09
0.4726	0.002	3.27E-09
0.4728	0.002	3.19E-09
0.473	0.002	3.43E-09
0.4732	0.002	2.81E-09
0.4734	0.002	2.44E-09
0.4736	0.002	2.32E-09
0.4738	0.002	1.91E-09
0.474	0.002	1.59E-09
0.4742	0.002	1.59E-09
0.4744	0.002	1.68E-09
0.4746	0.002	1.00E-09
0.4748	0.002	7.56E-10
0.475	0.002	9.46E-10
0.4752	0.002	1.06E-09
0.4754	0.002	1.02E-09
0.4756	0.002	5.19E-10
0.4758	0.002	6.73E-10
0.476	0.002	2.41E-10
0.4762	0.002	3.03E-10
0.4764	0.002	2.68E-10
0.4766	0.002	3.93E-10
0.4768	0.002	2.08E-10
0.477	0.002	5.71E-11
0.4772	0.002	1.89E-11
0.4774	0.002	4.68E-10
0.4776	0.002	7.93E-11
0.4778	0.002	1.05E-10
0.478	0.002	6.84E-10
0.4782	0.002	3.80E-11
0.4784	0.002	2.56E-10
0.4786	0.002	3.42E-10
0.4788	0.002	2.22E-10
0.479	0.002	8.32E-11
0.4792	0.002	2.64E-10
0.4794	0.002	4.60E-12
0.4796	0.002	1.50E-10
0.4798	0.002	3.13E-10
0.48	0.002	6.07E-10
0.4802	0.002	6.50E-11
0.4804	0.002	1.35E-10
0.4806	0.002	4.82E-10
0.4808	0.002	2.33E-10
0.481	0.002	1.45E-10
0.4812	0.002	4.49E-10
0.4814	0.002	2.77E-10
0.4816	0.002	7.71E-12
0.4818	0.002	4.22E-10
0.482	0.002	2.04E-11
0.4822	0.002	4.21E-10
0.4824	0.002	4.64E-10
0.4826	0.002	3.02E-11
0.4828	0.002	2.75E-10
0.483	0.002	5.67E-10
0.4832	0.002	6.56E-10
0.4834	0.002	4.06E-10
0.4836	0.002	3.63E-10
0.4838	0.002	7.54E-10
0.484	0.002	4.77E-10
0.4842	0.002	4.64E-10
0.4844	0.002	4.67E-10
0.4846	0.002	3.14E-11
0.4848	0.002	3.03E-10
0.485	0.002	7.78E-11
0.4852	0.002	1.76E-10
0.4854	0.002	2.68E-10
0.4856	0.002	2.34E-10
0.4858	0.002	6.81E-10
0.486	0.002	5.20E-10
0.4862	0.002	2.29E-10
0.4864	0.002	5.62E-10
0.4866	0.002	3.86E-10
0.4868	0.002	7.44E-10
0.487	0.002	1.12E-09
0.4872	0.002	1.09E-09
0.4874	0.002	7.90E-10
0.4876	0.002	1.00E-09
0.4878	0.002	1.12E-09
0.488	0.002	1.29E-09
0.4882	0.002	1.45E-09
0.4884	0.002	1.53E-09
0.4886	0.002	1.94E-09
0.4888	0.002	2.30E-09
0.489	0.002	2.81E-09
0.4892	0.002	2.77E-09
0.4894	0.002	3.26E-09
0.4896	0.002	3.75E-09
0.4898	0.002	4.07E-09
0.49	0.002	4.89E-09
0.4902	0.002	5.45E-09
0.4904	0.002	5.70E-09
0.4906	0.002	6.21E-09
0.4908	0.002	6.78E-09
0.491	0.002	7.23E-09
0.4912	0.002	8.17E-09
0.4914	0.002	8.52E-09
0.4916	0.002	8.93E-09
0.4918	0.002	9.50E-09
0.492	0.002	1.01E-08
0.4922	0.002	1.07E-08
0.4924	0.002	1.13E-08
0.4926	0.002	1.22E-08
0.4928	0.002	1.24E-08
0.493	0.002	1.33E-08
0.4932	0.002	1.38E-08
0.4934	0.002	1.43E-08
0.4936	0.002	1.48E-08
0.4938	0.002	1.54E-08
0.494	0.002	1.56E-08
0.4942	0.002	1.61E-08
0.4944	0.002	1.62E-08
0.4946	0.002	1.66E-08
0.4948	0.002	1.64E-08
0.495	0.002	1.65E-08
0.4952	0.002	1.65E-08
0.4954	0.002	1.63E-08
0.4956	0.002	1.62E-08
0.4958	0.002	1.56E-08
0.496	0.002	1.55E-08
0.4962	0.002	1.48E-08
0.4964	0.002	1.44E-08
0.4966	0.002	1.39E-08
0.4968	0.002	1.35E-08
0.497	0.002	1.26E-08
0.4972	0.002	1.23E-08
0.4974	0.002	1.12E-08
0.4976	0.002	1.10E-08
0.4978	0.002	9.92E-09
0.498	0.002	9.50E-09
0.4982	0.002	9.01E-09
0.4984	0.002	8.41E-09
0.4986	0.002	7.92E-09
0.4988	0.002	7.32E-09
0.499	0.002	6.82E-09
0.4992	0.002	6.74E-09
0.4994	0.002	6.55E-09
0.4996	0.002	6.14E-09
0.4998	0.002	5.59E-09
0.5	0.002	5.81E-09
0.5002	0.002	5.41E-09
0.5004	0.002	5.21E-09
0.5006	0.002	4.80E-09
0.5008	0.002	4.72E-09
0.501	0.002	4.88E-09
0.5012	0.002	4.61E-09
0.5014	0.002	4.62E-09
0.5016	0.002	4.26E-09
0.5018	0.002	4.18E-09
0.502	0.002	4.39E-09
0.5022	0.002	4.20E-09
0.5024	0.002	4.36E-09
0.5026	0.002	4.38E-09
0.5028	0.002	4.01E-09
0.503	0.002	4.09E-09
0.5032	0.002	4.20E-09
0.5034	0.002	4.12E-09
0.5036	0.002	4.19E-09
0.5038	0.002	4.25E-09
0.504	0.002	4.18E-09
0.5042	0.002	4.35E-09
0.5044	0.002	4.57E-09
0.5046	0.002	4.68E-09
0.5048	0.002	4.64E-09
0.505	0.002	4.62E-09
0.5052	0.002	4.67E-09
0.5054	0.002	4.54E-09
0.5056	0.002	4.44E-09
0.5058	0.002	4.93E-09
0.506	0.002	4.91E-09
0.5062	0.002	5.06E-09
0.5064	0.002	5.04E-09
0.5066	0.002	5.57E-09
0.5068	0.002	5.66E-09
0.507	0.002	5.69E-09
0.5072	0.002	6.28E-09
0.5074	0.002	6.35E-09
0.5076	0.002	6.64E-09
0.5078	0.002	6.82E-09
0.508	0.002	7.24E-09
0.5082	0.002	7.80E-09
0.5084	0.002	8.29E-09
0.5086	0.002	8.95E-09
0.5088	0.002	9.27E-09
0.509	0.002	9.78E-09
0.5092	0.002	1.08E-08
0.5094	0.002	1.13E-08
0.5096	0.002	1.26E-08
0.5098	0.002	1.35E-08
0.51	0.002	1.48E-08
0.5102	0.002	1.54E-08
0.5104	0.002	1.69E-08
0.5106	0.002	1.77E-08
0.5108	0.002	1.84E-08
0.511	0.002	1.98E-08
0.5112	0.002	2.01E-08
0.5114	0.002	2.16E-08
0.5116	0.002	2.22E-08
0.5118	0.002	2.32E-08
0.512	0.002	2.39E-08
0.5122	0.002	2.51E-08
0.5124	0.002	2.53E-08
0.5126	0.002	2.63E-08
0.5128	0.002	2.67E-08
0.513	0.002	2.74E-08
0.5132	0.002	2.75E-08
0.5134	0.002	2.82E-08
0.5136	0.002	2.79E-08
0.5138	0.002	2.85E-08
0.514	0.002	2.80E-08
0.5142	0.002	2.84E-08
0.5144	0.002	2.80E-08
0.5146	0.002	2.81E-08
0.5148	0.002	2.76E-08
0.515	0.002	2.79E-08
0.5152	0.002	2.71E-08
0.5154	0.002	2.71E-08
0.5156	0.002	2.68E-08
0.5158	0.002	2.66E-08
0.516	0.002	2.65E-08
0.5162	0.002	2.58E-08
0.5164	0.002	2.58E-08
0.5166	0.002	2.54E-08
0.5168	0.002	2.52E-08
0.517	0.002	2.48E-08
0.5172	0.002	2.47E-08
0.5174	0.002	2.44E-08
0.5176	0.002	2.41E-08
0.5178	0.002	2.37E-08
0.518	0.002	2.38E-08
0.5182	0.002	2.32E-08
0.5184	0.002	2.35E-08
0.5186	0.002	2.28E-08
0.5188	0.002	2.29E-08
0.519	0.002	2.26E-08
0.5192	0.002	2.24E-08
0.5194	0.002	2.21E-08
0.5196	0.002	2.21E-08
0.5198	0.002	2.14E-08
0.52	0.002	2.17E-08
0.5202	0.002	2.12E-08
0.5204	0.002	2.10E-08
0.5206	0.002	2.08E-08
0.5208	0.002	2.06E-08
0.521	0.002	2.03E-08
0.5212	0.002	1.91E-08
0.5214	0.002	1.92E-08
0.5216	0.002	1.87E-08
0.5218	0.002	1.89E-08
0.522	0.002	1.85E-08
0.5222	0.002	1.85E-08
0.5224	0.002	1.83E-08
0.5226	0.002	1.96E-08
0.5228	0.002	1.91E-08
0.523	0.002	1.97E-08
0.5232	0.002	1.91E-08
0.5234	0.002	1.96E-08
0.5236	0.002	1.93E-08
0.5238	0.002	1.96E-08
0.524	0.002	1.95E-08
0.5242	0.002	1.98E-08
0.5244	0.002	1.97E-08
0.5246	0.002	2.01E-08
0.5248	0.002	2.01E-08
0.525	0.002	2.04E-08
0.5252	0.002	2.06E-08
0.5254	0.002	2.10E-08
0.5256	0.002	2.13E-08
0.5258	0.002	2.13E-08
0.526	0.002	2.21E-08
0.5262	0.002	2.21E-08
0.5264	0.002	2.28E-08
0.5266	0.002	2.30E-08
0.5268	0.002	2.36E-08
0.527	0.002	2.41E-08
